datetime,id,fecha,hora,sitio,MEANt,VARt,Ht,MEANf,VARf,Hf,SKEWf,KURTf,ACI,NDSI,ADI,AEI,BI,especies,biofonia
2023-09-28 00:10:00,SMM09595,20230928,0:10:00,P37_SMM09595,-1.77e-19,1.76e-05,0.677328891,6.7e-05,2.88e-08,0.415939802,8.973538891,98.70674532,299.1971314,-0.931390326,0.802736045,0.776277945,36.37089935,0,0
2023-09-28 00:10:00,SMM09353,20230928,0:10:00,P15_SMM09353,-1.4e-19,4.63e-06,0.992870066,6.1e-05,5.26e-09,0.742145122,2.939878402,11.87187564,296.3259271,-0.703895514,2.079250779,0.010595255,34.25013083,0,0
2023-09-28 00:10:00,SMM09499,20230928,0:10:00,P03_SMM09499,1.3e-19,2.37e-05,0.78087974,0.000123928,3.08e-08,0.645339733,5.206878266,35.91640513,339.6344242,-0.670084859,1.932770823,0.263393751,63.70689386,0,0
2023-09-28 00:10:00,SMM09520,20230928,0:10:00,P36_SMM09520,1.88e-19,1.58e-05,0.992895918,0.000132381,1.33e-08,0.867854027,0.717146857,2.152012533,302.7784273,0.021674957,2.078212292,0.025027518,116.6885038,0,1
2023-09-28 00:10:00,SMM09330,20230928,0:10:00,P35_SMM09330,-3.19e-20,2.11e-06,0.976986501,4.18e-05,2.29e-09,0.694496037,5.820717312,47.8200825,296.8904012,-0.655379814,2.073583828,0.060691296,31.45490463,0,1
2023-09-28 00:10:00,SMM09319,20230928,0:10:00,P26_SMM09319,-3.58e-20,4.34e-07,0.967746768,2.07e-05,3.54e-10,0.79868338,3.195346916,13.90172871,299.3399843,-0.550216751,2.077565212,0.035061398,33.99310011,0,0
2023-09-28 00:10:00,SMM09279,20230928,0:10:00,P20_SMM09279,2.22e-20,5.61e-06,0.869136602,8.13e-05,4.32e-09,0.866951533,1.090567935,3.036055275,298.8626075,-0.011299808,1.960126931,0.266949823,60.09428326,0,0
2023-09-28 00:10:00,SMM09359,20230928,0:10:00,P13_SMM09539,-7.88e-20,1.2e-06,0.856535805,3.49e-05,1.07e-09,0.738353733,6.738059353,60.57729975,297.8519322,-0.560552098,2.078861624,0.018651958,14.33820906,0,0
2023-09-28 00:10:00,SMM09396,20230928,0:10:00,P19_SMM09396,2.06e-19,2.87e-06,0.996445351,6.24e-05,1.65e-09,0.898921526,1.107451806,3.564961634,295.705223,0.045420807,2.079441017,0.000508268,73.04084519,0,0
2023-09-28 00:10:00,SMM09344,20230928,0:10:00,P07_SMM09344,-4.18e-19,0.000394228,0.689169988,0.000351918,6.26e-07,0.462454454,8.489334737,93.2035352,339.1604124,-0.773795892,1.311892574,0.626707382,97.70194659,0,0
2023-09-28 00:15:00,SMM09311,20230928,0:15:00,P09_SMM09311,1.97e-20,2.85e-06,0.995467714,5.41e-05,2.56e-09,0.809470756,2.383588908,8.97168305,296.5988835,-0.505817316,2.079430456,0.002620069,40.57027284,0,0
2023-09-28 00:15:00,SMM09309,20230928,0:15:00,P39_SMM09309,1.57e-19,5.48e-05,0.803094153,0.000223262,5.74e-08,0.778192993,2.551172095,9.603516333,339.6345957,0.739582456,2.066094764,0.090111052,63.02384244,0,0
2023-09-28 00:15:00,SMM09359,20230928,0:15:00,P13_SMM09539,-4.63e-20,1.27e-06,0.991237372,3.74e-05,1.03e-09,0.778608079,5.876432066,51.59996925,296.5828454,-0.550350216,2.079416771,0.003916257,19.95565085,0,0
2023-09-28 00:15:00,SMM09595,20230928,0:15:00,P37_SMM09595,4.6e-20,8.32e-06,0.874426521,7e-05,1.13e-08,0.643988212,4.889384655,36.49721941,299.1551602,-0.695773133,1.305000697,0.621343844,50.44357469,0,0
2023-09-28 00:15:00,SMM09344,20230928,0:15:00,P07_SMM09344,-2.42e-19,0.000103107,0.687295969,0.00019877,1.64e-07,0.483155223,8.672572279,98.58795096,326.4855963,-0.703065997,1.373013242,0.609604128,89.17458012,0,0
2023-09-28 00:15:00,SMM09279,20230928,0:15:00,P20_SMM09279,-8.37e-20,2.81e-06,0.995393865,5.45e-05,2.47e-09,0.831153817,1.594661207,3.881263262,296.6518703,-0.340814493,2.07943944,0.001142384,50.54079641,0,1
2023-09-28 00:15:00,SMM09565,20230928,0:15:00,P34_SMM09565,1.21e-19,1.8e-05,0.863074384,0.000145842,1.39e-08,0.867947348,1.159920622,3.792597395,322.6207276,0.121056299,2.0774567,0.027684179,101.3373086,0,0
2023-09-28 00:15:00,SMM09557,20230928,0:15:00,P04_SMM09557,-1.39e-19,2.77e-05,0.682010305,0.000160506,3.02e-08,0.770590435,2.781017542,11.21469027,349.4745493,0.872964843,2.046816811,0.142823998,88.3380672,0,0
2023-09-28 00:15:00,SMM09315,20230928,0:15:00,P43_SMM09315,-1.92e-19,1.99e-05,0.719841615,0.00015863,1.42e-08,0.867561032,1.686213655,5.708554597,354.3381994,0.296254176,2.041634625,0.145666932,51.22710373,0,0
2023-09-28 00:15:00,SMM09330,20230928,0:15:00,P35_SMM09330,9.65e-20,2.03e-05,0.331459845,6.01e-05,3.35e-08,0.342633752,10.65931169,134.5981159,298.7366138,-0.961839739,0.04463071,0.8725121,29.04287091,0,0
2023-09-28 00:15:00,SMM09353,20230928,0:15:00,P15_SMM09353,1.28e-19,5.99e-06,0.886610296,9.06e-05,3.38e-09,0.908100827,0.698207009,2.880057806,308.700164,0.325541144,2.046054189,0.139328389,57.04359809,0,0
2023-09-28 00:15:00,SMM09360,20230928,0:15:00,P23_SMM09360,-1.73e-19,7.22e-05,0.869823594,0.000258095,7.45e-08,0.828326508,1.185444147,3.478978698,330.364281,0.605258551,1.953878715,0.242870124,144.435454,0,2
